seed,target,attack,fpr,tpr
1,Non-private (overfit),learned_ensemble,0.12252798573828651,0.17422331773458422
1,Non-private (overfit),learned_ensemble,0.13111339374215644,0.17986253775551445
1,Non-private (overfit),learned_ensemble,0.14030037231905734,0.19213697124745072
1,Non-private (overfit),learned_ensemble,0.15013107289081729,0.1984081900072315
1,Non-private (overfit),learned_ensemble,0.16065060038537288,0.21132207896173355
1,Non-private (overfit),learned_ensemble,0.17190722018585747,0.22310138379797703
1,Non-private (overfit),learned_ensemble,0.18395257958039712,0.24163572081581644
1,Non-private (overfit),learned_ensemble,0.19684194472866112,0.2552262737402662
1,Non-private (overfit),learned_ensemble,0.210634454232412,0.277043067790515
1,Non-private (overfit),learned_ensemble,0.22539339047347912,0.29308397448761714
1,Non-private (overfit),learned_ensemble,0.24118646996409973,0.3095584330957648
1,Non-private (overfit),learned_ensemble,0.2580861540418074,0.32686533847654975
1,Non-private (overfit),learned_ensemble,0.27616998133438464,0.3491517225007666
1,Non-private (overfit),learned_ensemble,0.2955209235202888,0.3672887205380726
1,Non-private (overfit),learned_ensemble,0.31622776601683794,0.3919777660168379
1,Non-private (overfit),learned_ensemble,0.33838551534282335,0.41535706279219553
1,Non-private (overfit),learned_ensemble,0.36209583502459164,0.44513690717798804
1,Non-private (overfit),learned_ensemble,0.3874675120456132,0.4767337560228066
1,Non-private (overfit),learned_ensemble,0.4146169559796819,0.5053250580829393
1,Non-private (overfit),learned_ensemble,0.44366873309786115,0.5413126198284316
1,Non-private (overfit),learned_ensemble,0.474756137899742,0.5702709643615055
1,Non-private (overfit),learned_ensemble,0.5080218046913023,0.6088987354396735
1,Non-private (overfit),learned_ensemble,0.5436183620153837,0.6498890590755093
1,Non-private (overfit),learned_ensemble,0.5817091329374358,0.6945833333333333
1,Non-private (overfit),learned_ensemble,0.622468884399544,0.7402569512651285
1,Non-private (overfit),learned_ensemble,0.6660846290809154,0.7778291048474772
1,Non-private (overfit),learned_ensemble,0.7127564834438914,0.8266309664205679
1,Non-private (overfit),learned_ensemble,0.7626985859023444,0.8768007576167812
1,Non-private (overfit),learned_ensemble,0.8161400793251826,0.9223869755879607
1,Non-private (overfit),learned_ensemble,0.8733261623828429,0.9670956974297058
1,Non-private (overfit),learned_ensemble,0.9345192145605374,0.9923946770670506
1,Non-private (overfit),learned_ensemble,1.0,1.0
1,Non-private (overfit),lira,0.00031622776601683794,0.0
1,Non-private (overfit),lira,0.00033838551534282334,0.0004166666666666667
1,Non-private (overfit),lira,0.0003620958350245917,0.0004166666666666667
1,Non-private (overfit),lira,0.0003874675120456132,0.0004166666666666667
1,Non-private (overfit),lira,0.0004146169559796819,0.0004166666666666667
1,Non-private (overfit),lira,0.0004436687330978611,0.0004166666666666667
1,Non-private (overfit),lira,0.00047475613789974203,0.0004166666666666667
1,Non-private (overfit),lira,0.0005080218046913023,0.0004166666666666667
1,Non-private (overfit),lira,0.0005436183620153838,0.0004166666666666667
1,Non-private (overfit),lira,0.0005817091329374358,0.0004166666666666667
1,Non-private (overfit),lira,0.000622468884399544,0.0004166666666666667
1,Non-private (overfit),lira,0.0006660846290809161,0.0004166666666666667
1,Non-private (overfit),lira,0.0007127564834438914,0.0004166666666666667
1,Non-private (overfit),lira,0.0007626985859023443,0.0004166666666666667
1,Non-private (overfit),lira,0.0008161400793251826,0.0004166666666666667
1,Non-private (overfit),lira,0.0008733261623828437,0.0004166666666666667
1,Non-private (overfit),lira,0.0009345192145605374,0.0004166666666666667
1,Non-private (overfit),lira,0.001,0.0025
1,Non-private (overfit),lira,0.0010700689556931745,0.0025
1,Non-private (overfit),lira,0.0011450475699382812,0.0025
1,Non-private (overfit),lira,0.0012252798573828651,0.0025
1,Non-private (overfit),lira,0.0013111339374215643,0.0025
1,Non-private (overfit),lira,0.0014030037231905735,0.0025
1,Non-private (overfit),lira,0.0015013107289081743,0.0025
1,Non-private (overfit),lira,0.0016065060038537287,0.0025
1,Non-private (overfit),lira,0.0017190722018585747,0.002916666666666667
1,Non-private (overfit),lira,0.0018395257958039712,0.002916666666666667
1,Non-private (overfit),lira,0.0019684194472866113,0.002916666666666667
1,Non-private (overfit),lira,0.00210634454232412,0.002916666666666667
1,Non-private (overfit),lira,0.002253933904734791,0.002916666666666667
1,Non-private (overfit),lira,0.002411864699640997,0.0033333333333333335
1,Non-private (overfit),lira,0.0025808615404180743,0.0033333333333333335
1,Non-private (overfit),lira,0.002761699813343849,0.00375
1,Non-private (overfit),lira,0.002955209235202888,0.00375
1,Non-private (overfit),lira,0.0031622776601683794,0.007083333333333333
1,Non-private (overfit),lira,0.003383855153428233,0.007916666666666667
1,Non-private (overfit),lira,0.0036209583502459165,0.007916666666666667
1,Non-private (overfit),lira,0.0038746751204561283,0.00875
1,Non-private (overfit),lira,0.004146169559796819,0.009583333333333333
1,Non-private (overfit),lira,0.004436687330978612,0.009583333333333333
1,Non-private (overfit),lira,0.004747561378997425,0.009583333333333333
1,Non-private (overfit),lira,0.005080218046913023,0.009583333333333333
1,Non-private (overfit),lira,0.005436183620153837,0.009583333333333333
1,Non-private (overfit),lira,0.005817091329374358,0.01
1,Non-private (overfit),lira,0.006224688843995439,0.011666666666666667
1,Non-private (overfit),lira,0.006660846290809154,0.0125
1,Non-private (overfit),lira,0.007127564834438914,0.013333333333333334
1,Non-private (overfit),lira,0.007626985859023444,0.013333333333333334
1,Non-private (overfit),lira,0.008161400793251826,0.014583333333333334
1,Non-private (overfit),lira,0.008733261623828438,0.015
1,Non-private (overfit),lira,0.009345192145605374,0.0175
1,Non-private (overfit),lira,0.01,0.017916666666666668
1,Non-private (overfit),lira,0.010700689556931747,0.020416666666666666
1,Non-private (overfit),lira,0.011450475699382817,0.02375
1,Non-private (overfit),lira,0.012252798573828645,0.025416666666666667
1,Non-private (overfit),lira,0.013111339374215644,0.027083333333333334
1,Non-private (overfit),lira,0.014030037231905735,0.029583333333333333
1,Non-private (overfit),lira,0.015013107289081735,0.0325
1,Non-private (overfit),lira,0.01606506003853728,0.037083333333333336
1,Non-private (overfit),lira,0.017190722018585746,0.03875
1,Non-private (overfit),lira,0.01839525795803971,0.04083333333333333
1,Non-private (overfit),lira,0.019684194472866123,0.041666666666666664
1,Non-private (overfit),lira,0.02106344542324121,0.043333333333333335
1,Non-private (overfit),lira,0.022539339047347912,0.04625
1,Non-private (overfit),lira,0.024118646996409972,0.04875
1,Non-private (overfit),lira,0.02580861540418074,0.05
1,Non-private (overfit),lira,0.02761699813343848,0.05333333333333334
1,Non-private (overfit),lira,0.029552092352028863,0.05708333333333333
1,Non-private (overfit),lira,0.03162277660168379,0.0575
1,Non-private (overfit),lira,0.033838551534282335,0.065
1,Non-private (overfit),lira,0.03620958350245917,0.0675
1,Non-private (overfit),lira,0.03874675120456132,0.07166666666666667
1,Non-private (overfit),lira,0.04146169559796819,0.07833333333333334
1,Non-private (overfit),lira,0.044366873309786115,0.08208333333333333
1,Non-private (overfit),lira,0.047475613789974204,0.08583333333333333
1,Non-private (overfit),lira,0.05080218046913023,0.09291666666666666
1,Non-private (overfit),lira,0.05436183620153837,0.09666666666666666
1,Non-private (overfit),lira,0.058170913293743576,0.09916666666666667
1,Non-private (overfit),lira,0.0622468884399544,0.10208333333333333
1,Non-private (overfit),lira,0.06660846290809161,0.1075
1,Non-private (overfit),lira,0.07127564834438914,0.11541666666666667
1,Non-private (overfit),lira,0.07626985859023444,0.12291666666666666
1,Non-private (overfit),lira,0.08161400793251826,0.12875
1,Non-private (overfit),lira,0.08733261623828428,0.1375
1,Non-private (overfit),lira,0.09345192145605374,0.14125
1,Non-private (overfit),lira,0.1,0.14958333333333335
1,Non-private (overfit),lira,0.10700689556931746,0.16291666666666665
1,Non-private (overfit),lira,0.11450475699382812,0.18291666666666667
1,Non-private (overfit),lira,0.12252798573828651,0.19541666666666666
1,Non-private (overfit),lira,0.13111339374215644,0.20166666666666666
1,Non-private (overfit),lira,0.14030037231905734,0.21083333333333334
1,Non-private (overfit),lira,0.15013107289081729,0.225
1,Non-private (overfit),lira,0.16065060038537288,0.23583333333333334
1,Non-private (overfit),lira,0.17190722018585747,0.25333333333333335
1,Non-private (overfit),lira,0.18395257958039712,0.26
1,Non-private (overfit),lira,0.19684194472866112,0.27458333333333335
1,Non-private (overfit),lira,0.210634454232412,0.28833333333333333
1,Non-private (overfit),lira,0.22539339047347912,0.3075
1,Non-private (overfit),lira,0.24118646996409973,0.32625
1,Non-private (overfit),lira,0.2580861540418074,0.3416666666666667
1,Non-private (overfit),lira,0.27616998133438464,0.3670833333333333
1,Non-private (overfit),lira,0.2955209235202888,0.39458333333333334
1,Non-private (overfit),lira,0.31622776601683794,0.41291666666666665
1,Non-private (overfit),lira,0.33838551534282335,0.4320833333333333
1,Non-private (overfit),lira,0.36209583502459164,0.4575
1,Non-private (overfit),lira,0.3874675120456132,0.49041666666666667
1,Non-private (overfit),lira,0.4146169559796819,0.5204166666666666
1,Non-private (overfit),lira,0.44366873309786115,0.5508333333333333
1,Non-private (overfit),lira,0.474756137899742,0.5933333333333334
1,Non-private (overfit),lira,0.5080218046913023,0.6241666666666666
1,Non-private (overfit),lira,0.5436183620153837,0.6620833333333334
1,Non-private (overfit),lira,0.5817091329374358,0.7008333333333333
1,Non-private (overfit),lira,0.622468884399544,0.7358333333333333
1,Non-private (overfit),lira,0.6660846290809154,0.7795833333333333
1,Non-private (overfit),lira,0.7127564834438914,0.8183333333333334
1,Non-private (overfit),lira,0.7626985859023444,0.8625
1,Non-private (overfit),lira,0.8161400793251826,0.90875
1,Non-private (overfit),lira,0.8733261623828429,0.94625
1,Non-private (overfit),lira,0.9345192145605374,0.9854166666666667
1,Non-private (overfit),lira,1.0,1.0
1,Non-private (tuned),confidence,0.00031622776601683794,0.0
1,Non-private (tuned),confidence,0.00033838551534282334,0.0
1,Non-private (tuned),confidence,0.0003620958350245917,0.0
1,Non-private (tuned),confidence,0.0003874675120456132,0.0
1,Non-private (tuned),confidence,0.0004146169559796819,0.0
1,Non-private (tuned),confidence,0.0004436687330978611,0.0
1,Non-private (tuned),confidence,0.00047475613789974203,0.0
1,Non-private (tuned),confidence,0.0005080218046913023,0.0
1,Non-private (tuned),confidence,0.0005436183620153838,0.0
1,Non-private (tuned),confidence,0.0005817091329374358,0.0
1,Non-private (tuned),confidence,0.000622468884399544,0.0
1,Non-private (tuned),confidence,0.0006660846290809161,0.0
1,Non-private (tuned),confidence,0.0007127564834438914,0.0004166666666666667
1,Non-private (tuned),confidence,0.0007626985859023443,0.0004166666666666667
1,Non-private (tuned),confidence,0.0008161400793251826,0.0004166666666666667
1,Non-private (tuned),confidence,0.0008733261623828437,0.0004166666666666667
1,Non-private (tuned),confidence,0.0009345192145605374,0.0004166666666666667
1,Non-private (tuned),confidence,0.001,0.0004166666666666667
1,Non-private (tuned),confidence,0.0010700689556931745,0.0004166666666666667
1,Non-private (tuned),confidence,0.0011450475699382812,0.0004166666666666667
1,Non-private (tuned),confidence,0.0012252798573828651,0.0004166666666666667
1,Non-private (tuned),confidence,0.0013111339374215643,0.0004166666666666667
1,Non-private (tuned),confidence,0.0014030037231905735,0.0020833333333333333
1,Non-private (tuned),confidence,0.0015013107289081743,0.0020833333333333333
1,Non-private (tuned),confidence,0.0016065060038537287,0.0020833333333333333
1,Non-private (tuned),confidence,0.0017190722018585747,0.0025
1,Non-private (tuned),confidence,0.0018395257958039712,0.0025
1,Non-private (tuned),confidence,0.0019684194472866113,0.0025
1,Non-private (tuned),confidence,0.00210634454232412,0.005
1,Non-private (tuned),confidence,0.002253933904734791,0.005
1,Non-private (tuned),confidence,0.002411864699640997,0.005
1,Non-private (tuned),confidence,0.0025808615404180743,0.005
1,Non-private (tuned),confidence,0.002761699813343849,0.005
1,Non-private (tuned),confidence,0.002955209235202888,0.005
1,Non-private (tuned),confidence,0.0031622776601683794,0.005
1,Non-private (tuned),confidence,0.003383855153428233,0.005
1,Non-private (tuned),confidence,0.0036209583502459165,0.005
1,Non-private (tuned),confidence,0.0038746751204561283,0.005
1,Non-private (tuned),confidence,0.004146169559796819,0.007083333333333333
1,Non-private (tuned),confidence,0.004436687330978612,0.0075
1,Non-private (tuned),confidence,0.004747561378997425,0.0075
1,Non-private (tuned),confidence,0.005080218046913023,0.007916666666666667
1,Non-private (tuned),confidence,0.005436183620153837,0.007916666666666667
1,Non-private (tuned),confidence,0.005817091329374358,0.007916666666666667
1,Non-private (tuned),confidence,0.006224688843995439,0.007916666666666667
1,Non-private (tuned),confidence,0.006660846290809154,0.007916666666666667
1,Non-private (tuned),confidence,0.007127564834438914,0.007916666666666667
1,Non-private (tuned),confidence,0.007626985859023444,0.00875
1,Non-private (tuned),confidence,0.008161400793251826,0.01
1,Non-private (tuned),confidence,0.008733261623828438,0.010416666666666666
1,Non-private (tuned),confidence,0.009345192145605374,0.011666666666666667
1,Non-private (tuned),confidence,0.01,0.012083333333333333
1,Non-private (tuned),confidence,0.010700689556931747,0.0125
1,Non-private (tuned),confidence,0.011450475699382817,0.0125
1,Non-private (tuned),confidence,0.012252798573828645,0.014166666666666666
1,Non-private (tuned),confidence,0.013111339374215644,0.014583333333333334
1,Non-private (tuned),confidence,0.014030037231905735,0.015416666666666667
1,Non-private (tuned),confidence,0.015013107289081735,0.017083333333333332
1,Non-private (tuned),confidence,0.01606506003853728,0.019166666666666665
1,Non-private (tuned),confidence,0.017190722018585746,0.02
1,Non-private (tuned),confidence,0.01839525795803971,0.02125
1,Non-private (tuned),confidence,0.019684194472866123,0.021666666666666667
1,Non-private (tuned),confidence,0.02106344542324121,0.022916666666666665
1,Non-private (tuned),confidence,0.022539339047347912,0.02375
1,Non-private (tuned),confidence,0.024118646996409972,0.024583333333333332
1,Non-private (tuned),confidence,0.02580861540418074,0.0275
1,Non-private (tuned),confidence,0.02761699813343848,0.028333333333333332
1,Non-private (tuned),confidence,0.029552092352028863,0.030416666666666668
1,Non-private (tuned),confidence,0.03162277660168379,0.03375
1,Non-private (tuned),confidence,0.033838551534282335,0.0375
1,Non-private (tuned),confidence,0.03620958350245917,0.042916666666666665
1,Non-private (tuned),confidence,0.03874675120456132,0.045
1,Non-private (tuned),confidence,0.04146169559796819,0.04666666666666667
1,Non-private (tuned),confidence,0.044366873309786115,0.04833333333333333
1,Non-private (tuned),confidence,0.047475613789974204,0.05125
1,Non-private (tuned),confidence,0.05080218046913023,0.05458333333333333
1,Non-private (tuned),confidence,0.05436183620153837,0.057916666666666665
1,Non-private (tuned),confidence,0.058170913293743576,0.06291666666666666
1,Non-private (tuned),confidence,0.0622468884399544,0.06416666666666666
1,Non-private (tuned),confidence,0.06660846290809161,0.07041666666666667
1,Non-private (tuned),confidence,0.07127564834438914,0.07583333333333334
1,Non-private (tuned),confidence,0.07626985859023444,0.08125
1,Non-private (tuned),confidence,0.08161400793251826,0.0875
1,Non-private (tuned),confidence,0.08733261623828428,0.09166666666666666
1,Non-private (tuned),confidence,0.09345192145605374,0.1025
1,Non-private (tuned),confidence,0.1,0.11041666666666666
1,Non-private (tuned),confidence,0.10700689556931746,0.115
1,Non-private (tuned),confidence,0.11450475699382812,0.11875
1,Non-private (tuned),confidence,0.12252798573828651,0.12708333333333333
1,Non-private (tuned),confidence,0.13111339374215644,0.13375
1,Non-private (tuned),confidence,0.14030037231905734,0.13708333333333333
1,Non-private (tuned),confidence,0.15013107289081729,0.1475
1,Non-private (tuned),confidence,0.16065060038537288,0.15708333333333332
1,Non-private (tuned),confidence,0.17190722018585747,0.16833333333333333
1,Non-private (tuned),confidence,0.18395257958039712,0.18041666666666667
1,Non-private (tuned),confidence,0.19684194472866112,0.18916666666666668
1,Non-private (tuned),confidence,0.210634454232412,0.20625
1,Non-private (tuned),confidence,0.22539339047347912,0.2225
1,Non-private (tuned),confidence,0.24118646996409973,0.23958333333333334
1,Non-private (tuned),confidence,0.2580861540418074,0.2525
1,Non-private (tuned),confidence,0.27616998133438464,0.27375
1,Non-private (tuned),confidence,0.2955209235202888,0.29875
1,Non-private (tuned),confidence,0.31622776601683794,0.32083333333333336
1,Non-private (tuned),confidence,0.33838551534282335,0.3441666666666667
1,Non-private (tuned),confidence,0.36209583502459164,0.365
1,Non-private (tuned),confidence,0.3874675120456132,0.38625
1,Non-private (tuned),confidence,0.4146169559796819,0.4166666666666667
1,Non-private (tuned),confidence,0.44366873309786115,0.44583333333333336
1,Non-private (tuned),confidence,0.474756137899742,0.47375
1,Non-private (tuned),confidence,0.5080218046913023,0.5145833333333333
1,Non-private (tuned),confidence,0.5436183620153837,0.5475
1,Non-private (tuned),confidence,0.5817091329374358,0.5833333333333334
1,Non-private (tuned),confidence,0.622468884399544,0.62
1,Non-private (tuned),confidence,0.6660846290809154,0.6745833333333333
1,Non-private (tuned),confidence,0.7127564834438914,0.7179166666666666
1,Non-private (tuned),confidence,0.7626985859023444,0.76875
1,Non-private (tuned),confidence,0.8161400793251826,0.8245833333333333
1,Non-private (tuned),confidence,0.8733261623828429,0.87875
1,Non-private (tuned),confidence,0.9345192145605374,0.9354166666666667
1,Non-private (tuned),confidence,1.0,1.0
1,Non-private (tuned),neg_entropy,0.00031622776601683794,0.0
1,Non-private (tuned),neg_entropy,0.00033838551534282334,0.0
1,Non-private (tuned),neg_entropy,0.0003620958350245917,0.0
1,Non-private (tuned),neg_entropy,0.0003874675120456132,0.0
1,Non-private (tuned),neg_entropy,0.0004146169559796819,0.0
1,Non-private (tuned),neg_entropy,0.0004436687330978611,0.0
1,Non-private (tuned),neg_entropy,0.00047475613789974203,0.0
1,Non-private (tuned),neg_entropy,0.0005080218046913023,0.0
1,Non-private (tuned),neg_entropy,0.0005436183620153838,0.0
1,Non-private (tuned),neg_entropy,0.0005817091329374358,0.0
1,Non-private (tuned),neg_entropy,0.000622468884399544,0.0
1,Non-private (tuned),neg_entropy,0.0006660846290809161,0.0
1,Non-private (tuned),neg_entropy,0.0007127564834438914,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0007626985859023443,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0008161400793251826,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0008733261623828437,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0009345192145605374,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.001,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0010700689556931745,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0011450475699382812,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0012252798573828651,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0013111339374215643,0.0004166666666666667
1,Non-private (tuned),neg_entropy,0.0014030037231905735,0.0020833333333333333
1,Non-private (tuned),neg_entropy,0.0015013107289081743,0.0020833333333333333
1,Non-private (tuned),neg_entropy,0.0016065060038537287,0.0020833333333333333
1,Non-private (tuned),neg_entropy,0.0017190722018585747,0.0025
1,Non-private (tuned),neg_entropy,0.0018395257958039712,0.0025
1,Non-private (tuned),neg_entropy,0.0019684194472866113,0.0025
1,Non-private (tuned),neg_entropy,0.00210634454232412,0.005
1,Non-private (tuned),neg_entropy,0.002253933904734791,0.005
1,Non-private (tuned),neg_entropy,0.002411864699640997,0.005
1,Non-private (tuned),neg_entropy,0.0025808615404180743,0.005
1,Non-private (tuned),neg_entropy,0.002761699813343849,0.005
1,Non-private (tuned),neg_entropy,0.002955209235202888,0.005
1,Non-private (tuned),neg_entropy,0.0031622776601683794,0.005
1,Non-private (tuned),neg_entropy,0.003383855153428233,0.005
1,Non-private (tuned),neg_entropy,0.0036209583502459165,0.005
1,Non-private (tuned),neg_entropy,0.0038746751204561283,0.005
1,Non-private (tuned),neg_entropy,0.004146169559796819,0.007083333333333333
1,Non-private (tuned),neg_entropy,0.004436687330978612,0.0075
1,Non-private (tuned),neg_entropy,0.004747561378997425,0.0075
1,Non-private (tuned),neg_entropy,0.005080218046913023,0.007916666666666667
1,Non-private (tuned),neg_entropy,0.005436183620153837,0.007916666666666667
1,Non-private (tuned),neg_entropy,0.005817091329374358,0.007916666666666667
1,Non-private (tuned),neg_entropy,0.006224688843995439,0.007916666666666667
1,Non-private (tuned),neg_entropy,0.006660846290809154,0.007916666666666667
1,Non-private (tuned),neg_entropy,0.007127564834438914,0.007916666666666667
1,Non-private (tuned),neg_entropy,0.007626985859023444,0.00875
1,Non-private (tuned),neg_entropy,0.008161400793251826,0.01
1,Non-private (tuned),neg_entropy,0.008733261623828438,0.010416666666666666
1,Non-private (tuned),neg_entropy,0.009345192145605374,0.011666666666666667
1,Non-private (tuned),neg_entropy,0.01,0.012083333333333333
1,Non-private (tuned),neg_entropy,0.010700689556931747,0.0125
1,Non-private (tuned),neg_entropy,0.011450475699382817,0.0125
1,Non-private (tuned),neg_entropy,0.012252798573828645,0.014166666666666666
1,Non-private (tuned),neg_entropy,0.013111339374215644,0.014583333333333334
1,Non-private (tuned),neg_entropy,0.014030037231905735,0.015416666666666667
1,Non-private (tuned),neg_entropy,0.015013107289081735,0.017083333333333332
1,Non-private (tuned),neg_entropy,0.01606506003853728,0.019166666666666665
1,Non-private (tuned),neg_entropy,0.017190722018585746,0.02
1,Non-private (tuned),neg_entropy,0.01839525795803971,0.02125
1,Non-private (tuned),neg_entropy,0.019684194472866123,0.021666666666666667
1,Non-private (tuned),neg_entropy,0.02106344542324121,0.022916666666666665
1,Non-private (tuned),neg_entropy,0.022539339047347912,0.02375
1,Non-private (tuned),neg_entropy,0.024118646996409972,0.024583333333333332
1,Non-private (tuned),neg_entropy,0.02580861540418074,0.0275
1,Non-private (tuned),neg_entropy,0.02761699813343848,0.028333333333333332
1,Non-private (tuned),neg_entropy,0.029552092352028863,0.030416666666666668
1,Non-private (tuned),neg_entropy,0.03162277660168379,0.03375
1,Non-private (tuned),neg_entropy,0.033838551534282335,0.0375
1,Non-private (tuned),neg_entropy,0.03620958350245917,0.042916666666666665
1,Non-private (tuned),neg_entropy,0.03874675120456132,0.045
1,Non-private (tuned),neg_entropy,0.04146169559796819,0.04666666666666667
1,Non-private (tuned),neg_entropy,0.044366873309786115,0.04833333333333333
1,Non-private (tuned),neg_entropy,0.047475613789974204,0.05125
1,Non-private (tuned),neg_entropy,0.05080218046913023,0.05458333333333333
1,Non-private (tuned),neg_entropy,0.05436183620153837,0.057916666666666665
1,Non-private (tuned),neg_entropy,0.058170913293743576,0.06291666666666666
1,Non-private (tuned),neg_entropy,0.0622468884399544,0.06416666666666666
1,Non-private (tuned),neg_entropy,0.06660846290809161,0.07041666666666667
1,Non-private (tuned),neg_entropy,0.07127564834438914,0.07583333333333334
1,Non-private (tuned),neg_entropy,0.07626985859023444,0.08125
1,Non-private (tuned),neg_entropy,0.08161400793251826,0.0875
1,Non-private (tuned),neg_entropy,0.08733261623828428,0.09166666666666666
1,Non-private (tuned),neg_entropy,0.09345192145605374,0.1025
1,Non-private (tuned),neg_entropy,0.1,0.11041666666666666
1,Non-private (tuned),neg_entropy,0.10700689556931746,0.115
1,Non-private (tuned),neg_entropy,0.11450475699382812,0.11875
1,Non-private (tuned),neg_entropy,0.12252798573828651,0.12708333333333333
1,Non-private (tuned),neg_entropy,0.13111339374215644,0.13375
1,Non-private (tuned),neg_entropy,0.14030037231905734,0.13708333333333333
1,Non-private (tuned),neg_entropy,0.15013107289081729,0.1475
1,Non-private (tuned),neg_entropy,0.16065060038537288,0.15708333333333332
1,Non-private (tuned),neg_entropy,0.17190722018585747,0.16833333333333333
1,Non-private (tuned),neg_entropy,0.18395257958039712,0.18041666666666667
1,Non-private (tuned),neg_entropy,0.19684194472866112,0.18916666666666668
1,Non-private (tuned),neg_entropy,0.210634454232412,0.20625
1,Non-private (tuned),neg_entropy,0.22539339047347912,0.2225
1,Non-private (tuned),neg_entropy,0.24118646996409973,0.23958333333333334
1,Non-private (tuned),neg_entropy,0.2580861540418074,0.2525
1,Non-private (tuned),neg_entropy,0.27616998133438464,0.27375
1,Non-private (tuned),neg_entropy,0.2955209235202888,0.29875
1,Non-private (tuned),neg_entropy,0.31622776601683794,0.32083333333333336
1,Non-private (tuned),neg_entropy,0.33838551534282335,0.3441666666666667
1,Non-private (tuned),neg_entropy,0.36209583502459164,0.365
1,Non-private (tuned),neg_entropy,0.3874675120456132,0.38625
1,Non-private (tuned),neg_entropy,0.4146169559796819,0.4166666666666667
1,Non-private (tuned),neg_entropy,0.44366873309786115,0.44583333333333336
1,Non-private (tuned),neg_entropy,0.474756137899742,0.47375
1,Non-private (tuned),neg_entropy,0.5080218046913023,0.5145833333333333
1,Non-private (tuned),neg_entropy,0.5436183620153837,0.5475
1,Non-private (tuned),neg_entropy,0.5817091329374358,0.5833333333333334
1,Non-private (tuned),neg_entropy,0.622468884399544,0.62
1,Non-private (tuned),neg_entropy,0.6660846290809154,0.6745833333333333
1,Non-private (tuned),neg_entropy,0.7127564834438914,0.7179166666666666
1,Non-private (tuned),neg_entropy,0.7626985859023444,0.76875
1,Non-private (tuned),neg_entropy,0.8161400793251826,0.8245833333333333
1,Non-private (tuned),neg_entropy,0.8733261623828429,0.87875
1,Non-private (tuned),neg_entropy,0.9345192145605374,0.9354166666666667
1,Non-private (tuned),neg_entropy,1.0,1.0
1,Non-private (tuned),yeom_neg_loss,0.00031622776601683794,0.0
1,Non-private (tuned),yeom_neg_loss,0.00033838551534282334,0.0
1,Non-private (tuned),yeom_neg_loss,0.0003620958350245917,0.0
1,Non-private (tuned),yeom_neg_loss,0.0003874675120456132,0.0
1,Non-private (tuned),yeom_neg_loss,0.0004146169559796819,0.0
1,Non-private (tuned),yeom_neg_loss,0.0004436687330978611,0.0
1,Non-private (tuned),yeom_neg_loss,0.00047475613789974203,0.0
1,Non-private (tuned),yeom_neg_loss,0.0005080218046913023,0.0
1,Non-private (tuned),yeom_neg_loss,0.0005436183620153838,0.0
1,Non-private (tuned),yeom_neg_loss,0.0005817091329374358,0.0
1,Non-private (tuned),yeom_neg_loss,0.000622468884399544,0.0
1,Non-private (tuned),yeom_neg_loss,0.0006660846290809161,0.0
1,Non-private (tuned),yeom_neg_loss,0.0007127564834438914,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0007626985859023443,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0008161400793251826,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0008733261623828437,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0009345192145605374,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.001,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0010700689556931745,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0011450475699382812,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0012252798573828651,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0013111339374215643,0.0004166666666666667
1,Non-private (tuned),yeom_neg_loss,0.0014030037231905735,0.0020833333333333333
1,Non-private (tuned),yeom_neg_loss,0.0015013107289081743,0.0020833333333333333
1,Non-private (tuned),yeom_neg_loss,0.0016065060038537287,0.0020833333333333333
1,Non-private (tuned),yeom_neg_loss,0.0017190722018585747,0.0025
1,Non-private (tuned),yeom_neg_loss,0.0018395257958039712,0.0025
1,Non-private (tuned),yeom_neg_loss,0.0019684194472866113,0.0025
1,Non-private (tuned),yeom_neg_loss,0.00210634454232412,0.005
1,Non-private (tuned),yeom_neg_loss,0.002253933904734791,0.005
1,Non-private (tuned),yeom_neg_loss,0.002411864699640997,0.005
1,Non-private (tuned),yeom_neg_loss,0.0025808615404180743,0.005
1,Non-private (tuned),yeom_neg_loss,0.002761699813343849,0.005
1,Non-private (tuned),yeom_neg_loss,0.002955209235202888,0.005
1,Non-private (tuned),yeom_neg_loss,0.0031622776601683794,0.005
